id,invt_amt,x_1,x_2,x_3,x_4,x_5,x_6,x_7,w_1,w_2,w_3,w_4,w_5,w_6,w_7
1590,3070,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:IYM,,,0.20211082,0.324644442,0.179577006,0.275510322,0.01815741,,
1591,620,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:VAW,,,,0.202916988,0.383261354,0.270901506,0.142920152,,,
1592,520,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:JKH,,,,,0.661713342,0.140657618,0.19762904,,,,
1593,1090,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XLB,,,0.568889108,0.11217989,0.006256265,0.097196406,0.21547833,,
1594,2680,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.526912429,0.352589238,0.096060895,0.024437438,,,
1595,2420,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:EWC,NYSEARCA:EVX,,,0.303266836,0.233417812,0.070868966,0.353848728,0.038597659,,
1596,4390,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:PYZ,,,,0.411001274,0.146428244,0.259126436,0.183444046,,,
1597,2390,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:FVL,NYSEARCA:IGM,,,0.338115997,0.362277641,0.095564706,0.028586361,0.175455295,,
1598,920,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:PYZ,,,,0.351308584,0.146101721,0.495496307,0.007093389,,,
1599,3010,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:FVL,,,0.594308258,0.001284064,0.072112376,0.252664973,0.079630329,,
1600,340,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.778433068,0.104519237,0.033547552,0.083500143,,,
1601,3860,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:IYM,,,,,0.40943239,0.308088122,0.282479488,,,,
1602,540,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:EWC,NYSEARCA:JKH,,,0.281796383,0.216346897,0.124652784,0.361993163,0.015210773,,
1603,1430,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:PYZ,,,,0.409188553,0.117017624,0.21416255,0.259631272,,,
1604,3940,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.450925344,0.325408785,0.090488777,0.133177094,,,
1605,4430,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,0.356157088,0.095172474,0.085057709,0.053585566,0.064179819,0.307611217,0.038236127
1606,520,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:VOT,,,0.449155326,0.200227856,0.084452664,0.240859754,0.025304401,,
1607,630,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:XLB,,,,0.328733526,0.414485864,0.036751269,0.220029341,,,
1608,3030,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:VAW,,,0.433059344,0.256216725,0.00524771,0.163001908,0.142474313,,
1609,110,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGV,,,0.396158061,0.356118677,0.048238932,0.005350131,0.194134198,,
1610,180,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:JKH,,,0.519460144,0.215034849,0.010489009,0.205391288,0.04962471,,
1611,1010,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:IGM,,,,,0.786147798,0.085553829,0.128298373,,,,
1612,230,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.463716217,0.270604689,0.193431319,0.031082897,0.041164877,,
1613,870,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:RYH,,,0.479929728,0.259077494,0.068564565,0.088990984,0.103437229,,
1614,3140,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:RYH,,,0.119154252,0.361037552,0.369728983,0.022186511,0.1278927,,
1615,600,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:IGM,,,0.638489202,0.115639407,0.151495289,0.08977381,0.00460229,,
1616,240,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:RYH,,,,,0.781385886,0.166633484,0.05198063,,,,
1617,2730,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.518068641,0.224851549,0.145226042,0.111853768,,,
1618,1600,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:FVL,,,,,0.469927869,0.279169597,0.250902534,,,,
1619,2060,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:FVL,,,0.251114718,0.411531961,0.045785416,0.040560839,0.251007066,,
1620,290,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IGM,,,,0.815091339,0.055820515,0.081283827,0.047804319,,,
1621,340,NYSEARCA:IEZ,NYSEARCA:PYZ,NYSEARCA:VOT,NYSEARCA:EVX,,,,0.669660101,0.002033806,0.083718543,0.244587549,,,
1622,190,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,,,0.602713273,0.087686005,0.168929556,0.039033642,0.101637524,,
1623,2850,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:EVX,,,,0.681927346,0.07201274,0.054126008,0.191933906,,,
1624,550,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:EWC,NYSEARCA:JKH,NYSEARCA:IGM,,,0.492623984,0.098721476,0.341388666,0.062021872,0.005244003,,
1625,2000,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.643143231,0.104652367,0.181551554,0.070652848,,,
1626,1580,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,NYSEARCA:IGM,,,0.655824586,0.078802431,0.037065967,0.085471697,0.142835318,,
1627,1100,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:VAW,,,0.418899871,0.100284003,0.220279621,0.084925136,0.175611368,,
1628,2490,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:IGM,,,0.740646182,0.043405259,0.031055174,0.063552062,0.121341323,,
1629,2070,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:JKH,,,,,0.642302526,0.112928275,0.244769199,,,,
1630,4100,NYSEARCA:IEZ,NYSEARCA:IYM,NYSEARCA:FVL,,,,,0.528572879,0.196915245,0.274511876,,,,
1631,940,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:PYZ,NYSEARCA:IGM,,,,0.629220494,0.057038738,0.008457493,0.305283275,,,
1632,200,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:VOT,,,,,0.514492953,0.362678276,0.122828771,,,,
1633,3390,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,0.326940968,0.358109146,0.115367715,0.103657479,0.095924692,,
1634,4350,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:EWC,,,,0.553193029,0.020408291,0.014302694,0.412095986,,,
1635,580,NYSEARCA:PXJ,NYSEARCA:PYZ,NYSEARCA:IGM,,,,,0.742220894,0.018276323,0.239502783,,,,
1636,270,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EVX,,,,,0.555764782,0.263380788,0.18085443,,,,
1637,3290,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:RYH,,,0.55889565,0.216426456,0.022627583,0.054216585,0.147833726,,
1638,290,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:PYZ,,,0.175558916,0.371230353,0.104935487,0.300039326,0.048235919,,
1639,3260,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:XBI,,,,0.292340064,0.273956363,0.056605905,0.377097668,,,
1640,610,NYSEARCA:XES,NYSEARCA:PYZ,NYSEARCA:VOT,,,,,0.690035192,0.174234141,0.135730667,,,,
1641,2100,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:IGV,,,0.466717334,0.298920974,0.005704902,0.217852735,0.010804054,,
1642,430,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:JKH,,,,0.46395446,0.215862848,0.259919381,0.060263311,,,
1643,780,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:FVL,,,0.560298362,0.047332065,0.050707881,0.211307959,0.130353732,,
1644,130,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:PTH,,,0.067104584,0.359770315,0.305629383,0.103434726,0.164060991,,
1645,1050,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:FVL,NYSEARCA:EVX,,,0.50245459,0.312415221,0.006080386,0.108841946,0.070207858,,
1646,1870,NYSEARCA:RYE,NYSEARCA:JKH,NYSEARCA:PYZ,NYSEARCA:EVX,,,,0.818030095,0.04489625,0.039239278,0.097834376,,,
1647,4380,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:VOT,,,,,0.546291177,0.219997792,0.233711031,,,,
1648,3500,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IHI,NYSEARCA:XME,NYSEARCA:IHF,,,0.424375791,0.312326014,0.052861098,0.057857659,0.152579437,,
1649,310,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IGM,,,,0.561618022,0.140211827,0.044680426,0.253489726,,,
1650,650,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:PXI,,,,,0.674789462,0.066132602,0.259077935,,,,
1651,380,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:PPA,NYSEARCA:RYH,,,0.160033922,0.430883949,0.271821118,0.084777481,0.05248353,,
1652,5130,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:EVX,,,0.602199569,0.231431616,0.011650745,0.106773258,0.047944812,,
1653,3040,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:VAW,,,0.105308207,0.34773616,0.173481545,0.295891763,0.077582325,,
1654,1480,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.580075079,0.171367679,0.032815443,0.215741799,,,
1655,690,NYSEARCA:XOP,NYSEARCA:XME,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.738487975,0.101431763,0.026924934,0.133155329,,,
1656,100,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:VAW,,,0.374093152,0.156172336,0.103163822,0.255562462,0.111008228,,
1657,3320,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:IHF,,,,,0.601785338,0.183925264,0.214289399,,,,
1658,2580,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.25320201,0.176164857,0.438072988,0.069330309,0.063229837,,
1659,2980,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EWC,,,,0.41613302,0.229327335,0.029100394,0.325439251,,,
1660,1680,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:EVX,,,,0.481021344,0.15543369,0.209009847,0.154535119,,,
1661,1160,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:PYZ,NYSEARCA:VOT,,,,0.718416096,0.179450715,0.038732341,0.063400848,,,
1662,250,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:XLB,,,0.497711676,0.021584277,0.236774445,0.10128942,0.142640182,,
1663,3140,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:EVX,,,,,0.570762114,0.184763598,0.244474288,,,,
1664,1100,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:FVL,,,,,0.474049764,0.446095319,0.079854917,,,,
1665,1810,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:PPA,,,,0.716325208,0.090492676,0.148617255,0.044564861,,,
1666,350,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:RYH,,,,,0.597269143,0.300743567,0.10198729,,,,
1667,2970,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.494131206,0.32038726,0.092840446,0.087283678,0.00535741,,
1668,270,NYSEARCA:IEO,NYSEARCA:VDE,NYSEARCA:EWC,,,,,0.550686219,0.047589546,0.401724235,,,,
1669,1930,NYSEARCA:IEZ,NYSEARCA:JKH,NYSEARCA:IGM,,,,,0.659275453,0.204319196,0.13640535,,,,
1670,1300,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:PPA,,,,,0.387930934,0.418037346,0.194031721,,,,
1671,720,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:IHI,,,,,0.591542924,0.169987666,0.23846941,,,,
1672,3450,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:XLB,,,,,0.896621137,0.010736224,0.092642639,,,,
1673,1360,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.79996768,0.09683546,0.034444414,0.068752446,,,
1674,870,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:JKH,NYSEARCA:EVX,,,0.438156828,0.158475718,0.222158619,0.11428428,0.066924554,,
1675,4970,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:FVL,,,0.275108696,0.370815751,0.070901481,0.142465214,0.140708858,,
1676,1300,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:VAW,,,,0.625728631,0.01749899,0.196342027,0.160430352,,,
1677,1210,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:IGV,,,,,0.413771446,0.36560354,0.220625013,,,,
1678,1140,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:JKH,,,0.528709093,0.056992692,0.145240667,0.216780391,0.052277158,,
1679,790,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.714421781,0.11212372,0.161505115,0.011949383,,,
1680,1590,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:FVL,NYSEARCA:VOT,,,0.280417805,0.39745349,0.101973045,0.194472547,0.025683114,,
1681,2240,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:VOT,,,,0.495392459,0.304009087,0.071029398,0.129569056,,,
1682,2150,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:VOT,,,,0.608001886,0.056807434,0.010839467,0.324351212,,,
1683,490,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:XLB,,,,0.385178123,0.315948684,0.233867805,0.065005387,,,
1684,5000,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,,0.544085566,0.16201871,0.166373818,0.127521905,,,
1685,1120,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PYZ,,,,0.662250948,0.038086774,0.014386224,0.285276055,,,
1686,1110,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:EWC,,,,0.453636688,0.050181838,0.042613366,0.453568108,,,
1687,230,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:PPA,NYSEARCA:RYH,,,0.71788352,0.128792955,0.058424697,0.058401612,0.036497216,,
1688,680,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:PYZ,,,,,0.162415236,0.679090949,0.158493815,,,,
1689,630,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:VOT,,,,0.537314928,0.209462538,0.042842998,0.210379535,,,
1690,2010,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:EVX,,,0.522473237,0.053756535,0.066542515,0.209769839,0.147457874,,
1691,590,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.370916896,0.397933978,0.065890754,0.032389366,0.132869006,,
1692,2450,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:IGV,,,0.50904793,0.326694508,0.091012422,0.015691873,0.057553268,,
1693,3930,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.431611931,0.333777362,0.138818378,0.095792329,,,
1694,920,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,,,,0.379198774,0.135135326,0.203544399,0.282121501,,,
1695,310,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:PYZ,,,,0.147037944,0.462126506,0.368222437,0.022613114,,,
1696,3520,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:ITA,,,,,0.57593886,0.135377081,0.288684059,,,,
1697,530,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:FVL,NYSEARCA:IGV,,,0.421737287,0.282364683,0.1231591,0.002244181,0.170494748,,
1698,470,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:EWC,,,0.141889078,0.364073573,0.012877254,0.119699527,0.361460568,,
1699,1860,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:XBI,,,,,0.44491009,0.239650126,0.315439784,,,,
1700,180,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:EWC,,,,,0.499552537,0.128303478,0.372143985,,,,
1701,4710,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:RYH,,,,0.697727822,0.026316317,0.145556483,0.130399379,,,
1702,1160,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.582516224,0.286428483,0.00664352,0.124411774,,,
1703,620,NYSEARCA:IEZ,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.618531537,0.045432193,0.187037992,0.148998278,,,
1704,1870,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:VAW,,,,0.611020854,0.004151138,0.349051676,0.035776331,,,
1705,380,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.308332514,0.397465191,0.146795655,0.14740664,,,
1706,460,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:VOT,,,,,0.708970134,0.072939468,0.218090398,,,,
1707,620,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:IGM,,,,0.414119691,0.403315,0.003381197,0.179184112,,,
1708,1870,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:RYH,,,,0.573564387,0.250536829,0.062523453,0.113375331,,,
1709,580,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGV,,,0.503856294,0.036599409,0.240117361,0.088161018,0.131265918,,
1710,2560,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:EVX,,,,0.477733902,0.143942463,0.287298275,0.091025361,,,
1711,1130,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XLB,,,,0.13841016,0.28727859,0.410038254,0.164272996,,,
1712,3300,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:FVL,,,,,0.511202028,0.346256355,0.142541617,,,,
1713,2550,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:PYZ,,,0.121702114,0.397562863,0.153792204,0.282402425,0.044540393,,
1714,2780,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:PYZ,,,0.487869075,0.049766262,0.19527118,0.037642022,0.229451461,,
1715,2670,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IGM,,,,0.47502107,0.256131874,0.261017034,0.007830021,,,
1716,1280,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.106625834,0.3889282,0.177262458,0.099730837,0.227452671,,
1717,600,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:VOT,,,,0.60237906,0.021984593,0.048290589,0.327345758,,,
1718,230,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PYZ,,,,0.44693463,0.265549871,0.025236412,0.262279087,,,
1719,900,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:XLB,,,0.43193725,0.076894588,0.078458369,0.394686364,0.018023429,,
1720,3880,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:IHI,,,,0.41233789,0.254789723,0.143950298,0.188922089,,,
1721,860,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:PYZ,NYSEARCA:EVX,,,0.763068543,0.095832635,0.01017941,0.019806525,0.111112887,,
1722,3920,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IHI,NYSEARCA:PTH,,,0.315797913,0.255364473,0.192477018,0.173455176,0.06290542,,
1723,210,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:EVX,,,0.472456949,0.226574154,0.161105419,0.025468958,0.11439452,,
1724,390,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:FVL,,,0.548602378,0.047294962,0.059223363,0.213617981,0.131261315,,
1725,2390,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IHI,,,,,0.559352812,0.31049861,0.130148578,,,,
1726,1020,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:EVX,NYSEARCA:IGM,,,0.448290196,0.150421436,0.236933291,0.025821837,0.13853324,,
1727,2410,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IHF,,,,0.019892787,0.450545843,0.338678559,0.190882811,,,
1728,590,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.693083532,0.07740693,0.137292057,0.092217481,,,
1729,1440,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:VOT,,,,,0.878648399,0.064713676,0.056637925,,,,
1730,2290,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGM,,,0.744608431,0.014606434,0.063786505,0.068504832,0.108493799,,
1731,4600,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:RYH,,,0.383220887,0.335450557,0.079175716,0.10702435,0.09512849,,
1732,1720,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:VAW,,,,,0.171698786,0.682042237,0.146258977,,,,
1733,2090,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.474003301,0.314069255,0.048770707,0.163156737,,,
1734,580,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:IYM,,,0.397716897,0.15483192,0.120643965,0.067043341,0.259763877,,
1735,2040,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:JKH,,,0.449331591,0.191503694,0.010989888,0.345665133,0.002509694,,
1736,2670,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:VOT,,,0.334273509,0.396233591,0.076385705,0.015297529,0.177809666,,
1737,3540,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:EVX,NYSEARCA:IGM,,,0.474675784,0.371172968,0.03568564,0.02359621,0.094869398,,
1738,3250,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IGV,,,,0.584878968,0.276270364,0.009990528,0.12886014,,,
1739,160,NYSEARCA:XOP,NYSEARCA:VAW,NYSEARCA:VOT,,,,,0.837579982,0.037260589,0.125159429,,,,
1740,1110,NYSEARCA:IEZ,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.58279381,0.112984009,0.216134525,0.088087656,,,
1741,1590,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:JKH,NYSEARCA:EVX,,,0.360366994,0.395522358,0.056509405,0.037021817,0.150579426,,
1742,3430,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:JKH,NYSEARCA:FVL,,,0.558832794,0.199798894,0.056245291,0.038342584,0.146780437,,
1743,1000,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:FVL,NYSEARCA:IGV,,,0.582805384,0.129588669,0.131560523,0.015481006,0.140564418,,
1744,2420,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.284306813,0.489474374,0.092441692,0.051177766,0.082599355,,
1745,2540,NYSEARCA:IEO,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.691578213,0.171421163,0.071833865,0.065166759,,,
1746,730,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:JKH,,,,,0.506402138,0.268226819,0.225371042,,,,
1747,1440,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:RYH,,,,0.431177943,0.355472534,0.073923093,0.139426429,,,
1748,900,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:FVL,,,,0.777521373,0.009134765,0.076428971,0.136914891,,,
