ID,LIMIT,BALANCE,INCOME,RATING,GENDER,EDUCATION,MARITAL,AGE,S1,S2,S3,S4,S5,B1,B2,B3,B4,B5,R1,R2,R3,R4,R5
2711,90000,13377.35,103529,0,1,2,2,32,3,2,3,2,2,76633,78174,78800,77417,82369,3400,2500,0,6250,3100
2712,200000,0,218031,0,1,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,100000,17790.15,117553,0,0,0,2,51,0,0,0,0,0,97937,98893,101044,96045,97227,3952,3611,3298,3401,3415
2714,200000,34347.6,204805,0,1,3,2,49,0,2,0,0,0,209034,203592,194238,192451,196355,0,7000,7350,7300,11500
2715,300000,340.55,299346,1,1,1,1,26,-1,0,0,-1,-1,2612,3408,1908,1108,530,1914,0,1108,530,100
2716,10000,1455.125,10000,0,0,3,1,30,0,3,2,0,0,11267,10626,10160,10052,9635,0,0,357,400,300
2717,400000,1207.85,403297,0,0,2,2,44,0,0,0,0,0,7904,7566,7716,7722,7890,1213,363,219,234,159
2718,130000,22172.675,150940,1,1,3,1,34,2,2,2,2,0,129388,130768,131858,125874,127988,5000,4732,0,5000,5000
2719,180000,202.3,196756,0,0,2,2,50,-1,-1,-1,-1,0,396,776,776,1552,776,776,776,1552,0,776
2720,370000,11097.1,434619,0,1,3,2,27,0,0,0,0,0,159542,160885,162368,165591,121614,6000,6000,8000,4500,3000
2721,60000,5262.775,57047,0,1,1,2,46,0,0,0,0,2,18385,20732,21196,23175,22724,3000,1000,3000,0,3500
2722,210000,35897.925,237646,0,1,1,2,29,0,0,0,0,0,197019,196021,103522,145487,141876,4720,50075,110000,10000,10000
2723,70000,1983.1,74790,1,1,3,1,46,0,0,2,2,2,12093,13891,13371,14654,14271,2000,0,1500,0,600
2724,20000,2831.5,21373,0,1,1,2,33,3,3,2,2,2,16635,16082,15529,16525,16110,0,0,1400,0,1504
2725,200000,17375.925,186181,0,1,1,2,35,0,0,0,0,0,87757,82417,83877,82814,35484,3000,2018,2743,1578,9013
2726,130000,3849.3,124110,0,1,2,1,30,0,0,0,0,0,19730,20456,20783,-290,-680,3000,2000,0,0,1000
2727,120000,20360.2,131732,0,0,2,1,38,2,2,2,2,2,111960,115804,92542,83581,61650,6781,0,5550,0,0
2728,330000,3775.8,349945,0,1,1,1,34,0,-1,-1,0,0,24226,15577,89851,86005,121319,15579,89851,5000,50000,100000
2729,30000,4112.15,19391,1,1,3,1,54,2,2,0,0,2,26400,25682,26155,27972,27374,0,1200,2400,0,2300
2730,480000,88008.2,554433,0,1,2,2,39,0,0,0,0,0,481990,476680,402695,362128,347271,17000,12638,12058,11101,9567
2731,100000,252.35,87173,0,0,1,2,39,-1,-1,-1,-1,-1,1261,1411,1411,1075,1139,1411,1411,1075,1500,0
2732,270000,284.55,305707,0,1,1,1,43,0,0,0,0,0,1443,1443,1443,9629,1773,1443,1443,9629,1773,14524
2733,40000,420,26221,1,1,3,1,55,2,7,7,7,7,2400,2400,2400,2400,2400,0,0,0,0,0
2734,180000,31565.275,192233,0,1,2,2,34,2,0,0,0,0,176063,175324,177197,181041,180044,7632,6083,6671,7515,6413
2735,240000,31303.65,236141,1,0,2,2,25,0,0,0,0,0,181717,165662,144277,112210,116047,4729,5682,5500,5000,16290
2736,210000,851.9,218526,0,1,1,1,38,-1,-1,0,0,0,13118,16114,3353,10775,2938,16114,3353,10775,3000,16520
2737,50000,0.525,54327,0,1,2,2,23,-1,-1,2,2,0,34361,44804,44800,43576,44315,10443,2001,1,2001,2001
2738,230000,249.2,259994,0,1,3,1,44,-1,-1,-1,-1,-1,6534,3733,1443,1443,1435,3756,1443,1443,1435,2965
2739,50000,468.125,50010,1,1,2,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,250000,813.575,278001,0,1,1,2,41,3,2,0,0,-1,3964,3281,934,467,12871,10,0,0,12871,0
2741,120000,0,136454,0,1,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,160000,318.85,177126,0,0,2,1,35,0,-1,-1,0,0,2229,7110,1539,-1,1238,7116,1539,0,1240,598
2743,210000,294.875,222589,0,0,2,1,29,-1,-1,-1,-1,-1,6644,3584,1756,732,730,5800,6256,732,730,3050
2744,260000,35681.8,274727,0,1,1,2,29,0,0,0,0,0,196219,188608,172722,159826,146891,6486,5712,5647,5386,5000
2745,310000,12860.925,337793,0,1,2,1,32,0,0,0,0,0,76452,78736,80590,82453,84252,4000,3000,3000,3000,5000
2746,50000,8824.725,46503,1,1,3,1,42,0,0,0,0,0,48115,46991,47276,47870,47865,2607,3312,13107,2648,0
2747,360000,131.25,407375,0,1,1,2,30,0,0,0,0,0,1166,398,0,418,1840,398,0,418,1840,0
2748,50000,8600.2,59614,0,1,1,2,24,0,0,0,0,0,48202,43656,29466,29936,30350,1462,1038,1086,1069,1034
2749,240000,34903.05,286523,0,0,2,1,44,0,0,0,0,0,200899,205084,194800,183962,188496,10006,7000,7000,8000,7000
2750,500000,13110.825,574034,0,0,3,1,49,0,0,0,0,0,70287,10546,-4729,-10505,-14433,1074,4753,5475,3751,28598
2751,150000,26754,162909,0,1,1,1,40,0,0,0,0,0,151333,151264,146328,148012,151014,10031,4630,4918,9000,5104
2752,160000,55.3,152871,0,1,2,1,38,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316
2753,410000,6561.1,489663,0,1,2,2,42,0,0,-1,-1,0,33535,7267,14190,132106,289397,1031,14224,132116,163020,10014
2754,50000,9000.6,35863,0,1,3,2,63,2,2,2,0,0,50316,50866,48194,47233,50224,3600,0,3000,5001,2000
2755,50000,8286.25,52576,0,0,3,2,38,0,0,0,0,0,44948,40326,19576,19565,19531,1301,835,856,854,672
2756,170000,20158.95,203470,0,1,1,2,29,0,0,-1,0,0,111991,22499,25015,34343,53403,10000,25015,10000,20000,20000
2757,100000,4019.75,86436,0,1,1,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,230000,33794.6,227654,1,0,1,1,46,2,2,2,2,0,197039,200300,203018,199689,202833,8000,7500,0,6622,20200
2759,20000,3118.325,22468,1,0,2,2,30,2,0,0,2,0,17244,18938,19836,19390,19664,2000,1500,0,1000,1500
2760,170000,692.125,184281,0,1,1,1,50,0,0,0,0,0,5269,1986,1611,316,1608,1986,1611,316,1608,2957
2761,160000,104.65,154092,1,1,1,2,36,3,2,-1,2,-1,598,168,1449,916,2133,0,1449,0,2133,0
2762,400000,16.1,428020,0,0,3,2,35,-1,-1,0,0,-1,101,-42,-42,-42,1058,0,0,0,1100,1100
2763,340000,14511.35,367813,0,1,1,2,29,0,0,0,0,0,81084,74530,66897,64699,35540,2962,2500,1800,1000,1000
2764,90000,11073.3,101970,1,0,3,1,31,2,2,3,5,5,61693,75670,83772,83401,81487,15000,10000,1500,0,1500
2765,140000,0,130221,0,1,1,2,32,-1,0,0,0,0,10626,11579,10165,13067,92743,1154,1000,3067,80000,3015
2766,280000,130.725,309454,0,1,2,1,27,0,0,0,0,0,0,5737,922,107,980,5737,922,107,980,648
2767,180000,110.6,182894,0,1,2,1,40,-1,-1,0,0,2,316,166,6988,6822,466,166,6822,466,0,632
2768,500000,1259.3,536069,0,0,1,1,53,1,-1,0,-1,0,-1189,4639,2800,854,10854,7439,0,854,10000,13313
2769,360000,1592.5,354763,0,1,1,1,34,0,0,0,0,0,15658,1874,6330,-200,-200,1874,6330,0,0,0
2770,50000,1400.525,39086,0,0,1,2,23,0,0,0,0,0,9025,9868,9406,9605,9805,1153,400,350,360,350
2771,220000,311.85,210036,0,0,1,1,55,-1,0,-1,-1,-1,0,0,80737,5381,2232,0,80737,5381,2232,121953
2772,500000,25171.825,574616,0,0,1,1,35,0,0,0,2,0,117883,100809,104716,101568,92150,5095,7229,0,2843,1200
2773,100000,136.5,89737,0,0,2,2,41,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,20000,597.975,10000,1,1,1,2,29,-1,0,-1,0,-1,-802,-1282,1718,1238,1831,0,3000,0,1831,1500
2775,80000,13320.65,87021,0,1,3,1,26,0,0,-1,0,0,78451,55339,25374,20054,20249,3569,26022,504,1000,133
2776,160000,144.725,178765,0,1,1,1,38,-1,-1,-1,-1,-1,827,827,827,827,827,827,827,827,827,827
2777,240000,0,234574,0,0,2,1,39,-1,-1,-1,-1,0,1263,-13,1667,-300,-300,0,1680,0,0,1442
2778,450000,96.25,444576,0,0,3,1,36,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,50000,6018.25,41246,0,0,3,2,39,-1,-1,2,0,0,810,19009,18035,18364,18670,51000,0,1000,1000,1000
2780,150000,4848.725,167666,1,0,2,1,37,0,0,0,0,0,28434,29356,30777,32193,32589,1489,2000,2000,1169,1194
2781,290000,27008.8,332285,0,1,2,1,36,0,0,0,0,0,125684,111298,82204,82792,83832,3010,3000,2500,3000,2500
2782,50000,5185.6,59732,0,1,2,2,22,0,0,-1,0,0,9856,9541,5411,4782,3192,9021,6000,4000,2500,5000
2783,80000,34.475,92391,0,0,3,1,38,-1,2,2,0,-1,2348,1260,0,0,16640,352,0,0,16640,0
2784,50000,4526.725,46325,1,0,2,2,45,2,3,2,4,3,29133,28371,31208,30149,29375,0,3600,0,0,0
2785,50000,2457,47524,0,0,2,1,30,0,0,0,0,0,14903,7288,6662,4920,6060,1032,166,149,2000,68
2786,500000,20015.45,516785,0,0,2,1,42,0,0,0,0,0,130999,153648,172515,178758,192589,51343,70000,70000,80000,50000
2787,500000,563.5,563484,1,1,1,1,39,0,0,0,0,0,0,15040,35498,19508,21199,15040,35498,19508,21199,10894
2788,200000,7805,209152,0,1,3,1,40,0,0,2,0,0,42954,44318,32010,33271,34297,6032,0,3000,3000,3000
2789,30000,5368.65,21258,0,1,3,1,22,2,0,0,0,0,29893,29086,25352,25096,24920,1957,678,684,776,235
2790,80000,67.725,71290,0,1,3,1,51,0,0,0,0,0,2120,15094,4140,747,1053,15094,4173,747,1053,0
2791,50000,8780.625,37752,0,1,1,1,50,2,0,0,0,0,48275,49646,44051,45912,45383,7775,3000,3000,5000,3000
2792,50000,7377.825,56699,1,0,2,1,31,0,0,2,2,2,43172,46450,45402,48677,47740,4000,0,4000,0,2300
2793,280000,16528.925,305676,0,1,2,2,38,0,0,0,0,0,96041,98301,74624,75173,77419,4033,3000,3300,3500,6259
2794,260000,0,279829,0,1,2,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,30000,0,16149,0,1,2,2,22,-1,0,0,0,0,19786,20517,13167,10686,10074,1154,413,372,500,1225
2796,210000,0,242872,0,1,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,50000,7887.95,48557,1,1,2,1,31,0,0,2,0,0,46546,48945,47994,48704,41189,3600,0,1500,1500,1531
2798,20000,1880.725,17673,0,1,2,1,29,0,0,0,0,0,11558,9961,10310,10372,9838,1150,499,361,573,193
2799,310000,23022.825,323843,0,1,1,1,47,0,2,0,0,0,135970,121016,111214,101957,92805,0,5000,4000,4000,3000
2800,100000,0,106036,0,1,2,1,42,0,0,-1,-1,-1,0,0,1054,1230,1054,0,1054,1230,1054,1054
2801,180000,28202.825,173314,1,1,2,2,36,0,0,0,0,2,151558,154648,156584,166960,164012,7100,6000,13100,0,6000
2802,100000,3324.825,94789,0,0,1,2,26,0,0,0,0,0,23699,9390,5781,8065,17277,1227,1000,5914,10000,0
2803,20000,2039.975,10000,1,0,2,2,25,3,2,2,0,0,11045,2160,0,0,0,21,10800,0,0,0
2804,240000,22447.6,238267,0,1,2,2,46,0,0,0,0,0,131718,135075,134705,143883,145643,6004,3000,10500,4000,2000
2805,200000,35174.3,213921,0,0,2,2,45,0,0,0,0,0,194699,183344,153880,155359,158776,9000,8000,6000,6000,6000
2806,30000,193.2,35652,0,1,2,2,24,-1,2,0,0,-1,1162,774,386,-4,16305,2,2,0,16309,0
2807,500000,3221.75,510653,0,1,2,2,38,-1,-1,-1,-1,-1,-10,1429,-601,120195,976,1439,0,120796,981,4829
2808,230000,192.325,218140,0,1,3,1,43,0,0,0,0,0,2508,976,416,416,416,976,416,416,416,416
2809,110000,5020.05,95086,1,1,3,2,27,0,0,2,0,0,32765,27864,25691,28257,24161,7000,0,10000,4161,5000
2810,230000,193.025,259330,0,1,1,2,34,-1,0,-1,-1,-1,16234,68813,4427,13882,41463,65280,4446,13949,41660,9005
2811,80000,12964.175,77257,1,1,1,1,45,2,0,0,2,0,72329,74409,78180,76831,79570,3300,5600,0,4000,4000
2812,200000,0,236428,0,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,80000,13562.325,73434,0,1,3,2,51,0,0,0,0,0,77838,77790,80528,23567,25171,3013,4000,2000,2000,2000
2814,170000,26371.275,187487,0,0,2,1,30,0,0,0,0,0,154424,148564,105858,105075,107358,7000,4000,4000,4000,4000
2815,120000,72.275,137345,0,1,1,1,31,-1,2,0,0,0,4480,2080,2280,0,0,0,200,0,0,0
2816,100000,0,117313,1,1,1,1,45,-1,-1,0,0,0,5220,0,0,0,0,0,0,0,0,0
2817,210000,52653.65,199813,0,1,1,2,34,-1,-1,0,-1,-1,2250,0,0,692,1560,0,0,692,1560,1838
2818,300000,674.275,344263,0,1,1,2,26,-1,-1,-1,-1,-1,1946,790,3569,657,0,790,3569,657,0,3412
2819,70000,68.25,73338,0,1,2,2,49,-1,-1,0,-1,0,390,772,390,780,390,772,8,780,0,989
2820,30000,165.2,17557,0,1,2,2,40,-1,0,0,-1,-1,-764,-1202,-2230,6770,9579,0,0,9000,4653,0
2821,30000,1902.95,25387,0,1,2,1,51,0,0,0,0,0,11896,12906,13162,13438,13705,1215,471,488,491,508
2822,80000,14541.275,70695,0,1,2,1,30,0,0,0,0,0,78682,77416,53338,53749,51026,3060,3000,2000,2000,8500
2823,180000,5111.05,203121,0,1,1,1,37,-1,-1,-1,-1,-1,16231,8392,25062,13088,23174,8405,25062,13088,23174,8556
2824,360000,28849.975,414087,0,1,1,1,28,0,0,0,0,0,192513,178030,117997,0,0,9300,6000,0,0,0
2825,50000,8554.875,36374,0,0,2,1,46,0,0,0,0,0,48793,34440,30889,30182,29912,2500,2000,1500,5000,1500
2826,170000,15944.075,192765,0,0,0,1,35,0,0,0,0,0,88263,89620,90797,47200,47707,4400,3827,2200,2500,2331
2827,230000,0,219126,0,1,2,1,40,0,0,0,0,0,0,0,144,225,0,0,144,225,0,0
2828,500000,1176.525,568642,0,0,1,1,44,-1,-1,-1,-1,-1,17385,32046,32530,18896,17049,32077,32579,18914,17069,16738
2829,30000,2256.45,15712,1,0,2,2,26,3,2,2,2,2,12404,12408,11912,13707,14328,500,0,2000,1000,1000
2830,120000,230.3,141945,1,0,1,2,31,-1,-1,-1,-1,-1,1316,1316,533,4116,9834,1316,533,4116,9834,7100
2831,200000,592.9,206369,1,0,1,2,38,0,0,0,0,0,-12,1081,1884,2089,7097,1093,1893,2097,7132,488
2832,60000,4652.025,71965,0,1,3,1,38,0,0,0,-1,-1,24825,23027,12947,390,700,1206,259,390,700,13628
2833,140000,25142.775,131323,0,0,2,2,39,2,2,0,0,0,146921,143084,142011,136431,128118,0,6000,5200,5000,5000
2834,50000,7026.425,38734,0,0,3,2,44,0,0,0,0,0,38951,28984,29422,0,0,2000,2000,0,0,0
2835,90000,1150.45,106047,0,1,2,1,35,-1,-1,-1,-1,-1,3997,5740,27384,3665,26721,5743,27391,3667,26724,1799
2836,150000,156.275,135524,0,1,1,2,28,-1,-1,0,-1,-1,2300,0,0,2222,0,0,0,2222,0,0
2837,250000,120.05,270202,0,1,3,2,29,0,-1,-1,-1,-1,0,947,7385,3806,22319,947,7385,5301,46660,2964
2838,100000,3139.15,100509,1,1,2,2,24,0,0,2,2,-1,20486,21644,9209,6495,78080,3000,0,6000,80900,0
2839,320000,3259.375,365495,1,0,1,1,43,0,0,0,0,0,28143,32159,31851,3105,-45,5000,0,0,0,0
2840,50000,8647.625,35842,0,0,3,2,31,0,0,0,0,0,49547,15464,15701,12192,12515,1195,432,443,526,291
2841,90000,9955.575,90514,1,1,1,2,28,2,2,2,2,0,55407,64428,64767,65579,67328,10000,2000,2000,3000,3000
2842,250000,37237.725,259654,0,0,2,2,42,0,0,0,0,0,218035,223068,228051,233072,237879,9000,9000,9000,9000,9000
2843,120000,19370.05,128028,0,1,2,2,27,0,0,0,0,0,103869,90809,67313,16040,116654,5000,5000,4000,110000,4593
2844,140000,22145.55,132460,0,1,3,2,24,0,0,0,0,0,124926,111220,75706,69278,58589,3910,4604,4000,3000,4000
2845,330000,35.525,320264,0,1,1,2,34,0,-1,0,0,0,1558,39927,53430,44798,40341,40003,15000,0,0,25017
2846,500000,332.675,585231,0,0,1,1,33,-1,-1,0,0,-1,3800,5239,5239,1559,2680,5239,0,0,2680,299
2847,30000,473.55,18652,0,0,2,2,24,2,-1,-1,-1,-1,1261,390,390,390,390,390,390,390,390,780
2848,80000,13991.25,88266,1,0,1,1,41,2,2,2,2,2,82956,83656,84457,83897,80159,3000,3000,3100,0,11000
2849,320000,2.45,330620,0,0,1,1,40,-1,-1,-1,-1,-1,1200,2987,-13,2670,-4,3002,0,2683,0,0
2850,600000,39422.95,708265,1,0,2,1,50,0,0,0,0,0,230414,237135,241033,246081,250971,10561,8629,8934,8984,9306
2851,200000,13353.9,205954,1,1,2,2,36,2,2,2,2,2,78669,75995,79781,81533,80243,0,5500,3000,0,6100
2852,240000,40006.75,242748,0,1,2,2,39,2,0,0,0,0,182982,150022,151787,154922,159113,7000,5000,5000,6000,6000
2853,30000,1146.425,22251,0,0,2,1,54,0,0,0,3,2,8482,10184,12408,11922,12167,1851,2400,0,587,0
2854,20000,2583.875,16932,0,0,2,2,33,0,-1,-1,-1,-1,6371,4150,988,390,1935,4150,988,390,1935,1316
2855,130000,23118.375,152085,0,1,1,2,32,0,0,0,0,2,130973,97006,60608,62065,60842,4559,5000,5000,0,6000
2856,190000,16611.175,205358,0,0,3,1,38,0,0,0,0,0,97397,99789,102131,104491,106755,4000,4000,4000,4000,4000
2857,470000,7520.45,532138,0,1,1,1,46,0,0,2,0,0,45277,54321,52932,46712,45537,10000,0,6000,5000,10000
2858,50000,2697.8,41882,0,1,1,2,29,0,2,2,0,0,17392,18446,17852,18236,20524,1639,0,672,2602,2000
2859,250000,646.45,250460,0,1,2,1,33,0,0,0,0,0,4716,6126,7514,8883,12860,1500,1500,1500,4200,1500
2860,500000,33789.525,510281,0,1,1,1,45,0,0,0,0,0,210013,218508,230776,245546,255905,15020,20007,20007,15912,26402
2861,500000,37914.975,508170,0,0,1,2,28,0,0,0,0,0,174694,165203,136067,16120,93532,4699,623,1590,93469,2554
2862,60000,2801.05,51451,0,1,1,2,25,0,0,0,0,0,16840,18001,18048,12583,12754,1500,500,700,500,1000
2863,20000,2268.175,10000,1,0,2,1,61,2,2,2,3,2,13668,13145,15023,14510,13854,0,2087,0,550,0
2864,50000,6431.25,58912,0,0,2,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,20000,3698.8,17676,1,0,2,1,45,2,0,0,0,0,20043,20192,19459,36290,19774,2505,2000,3000,1203,500
2866,140000,1372.875,165977,0,0,1,2,27,0,0,0,0,0,12338,13919,14019,4347,4729,3000,300,500,4000,6000
2867,80000,5483.275,80531,0,1,2,1,53,0,0,0,0,0,32365,33380,34043,34756,35448,1556,1219,1262,1270,1314
2868,110000,18602.85,96032,0,1,2,1,29,0,0,0,2,0,108590,107414,108887,107145,102075,5224,7641,0,3785,3668
2869,360000,590.975,380810,0,1,1,2,39,0,0,0,0,0,37305,5721,11379,7939,7081,5749,11436,7978,3566,6109
2870,50000,211.925,54477,0,1,0,2,21,0,0,0,0,0,3173,7076,7729,9442,9887,4000,2000,2000,1000,2000
2871,380000,0,427942,0,0,1,1,52,-1,-1,-1,-1,0,2879,1395,3261,0,0,1395,3261,0,0,0
2872,50000,3281.25,41688,0,1,2,1,38,0,-1,0,0,2,0,31288,27335,30626,29921,95000,1000,3700,16,518
2873,300000,52.5,286955,0,1,2,1,49,-1,-1,0,0,0,97,6497,5897,6005,0,6500,0,408,0,30000
2874,360000,9643.2,374010,0,0,1,1,29,0,0,0,0,-1,52585,45914,8835,3421,2391,1760,204,17,2403,0
2875,60000,4743.2,45630,0,1,2,2,23,0,0,2,2,0,28179,30586,30885,30268,30103,2867,1080,0,1319,2200
2876,30000,1393.875,32875,0,0,2,2,29,0,-1,-1,0,-1,3101,3126,7365,3245,828,3126,7365,0,828,8511
2877,120000,1642.025,133031,0,0,1,2,28,0,2,2,0,0,16571,16607,16043,16379,16706,600,0,595,599,619
2878,50000,243.075,40117,0,1,1,2,26,-1,-1,-1,-1,-1,722,179,10100,13285,5489,179,10100,13285,5489,0
2879,150000,714.525,144384,0,1,2,1,40,0,0,0,0,0,10193,12620,13027,17760,83146,4620,3027,7050,75415,6056
2880,50000,759.15,47589,1,1,2,2,23,2,0,0,0,-1,0,0,0,0,74,0,0,0,74,390
2881,50000,8768.375,43580,0,1,2,2,23,0,0,0,0,0,51099,50269,28553,30196,30208,2204,1000,2013,5004,2009
2882,50000,68.25,40694,1,1,2,1,39,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390
2883,550000,45071.775,579942,0,1,1,2,28,0,0,0,0,0,251236,246572,240595,237968,220199,9071,8022,6797,7095,6469
2884,190000,8669.675,210182,0,0,2,1,37,2,0,0,0,0,48458,46423,38493,0,0,1400,770,0,0,0
2885,310000,7871.675,308936,0,1,2,1,37,0,0,0,0,0,42940,43449,44925,42725,34303,1460,1936,1742,1303,1249
2886,110000,19937.4,115715,0,0,3,2,49,0,0,0,0,0,112775,110399,48532,44703,47869,4379,12466,5000,5307,5000
2887,160000,15185.1,162218,0,1,2,1,27,0,0,0,0,0,71275,54769,39137,26971,3426,1487,958,539,1000,390
2888,200000,38350.55,198179,0,1,1,2,32,0,0,0,2,0,212111,206307,204787,195475,191626,7700,11800,4000,10000,10000
2889,300000,121.8,332455,0,0,1,2,29,-1,-1,-1,-1,-1,696,696,696,696,696,696,696,696,696,696
2890,150000,15187.725,177631,0,1,2,2,28,0,0,0,0,0,89610,86738,75859,74108,75898,4021,2500,3000,2800,1700
2891,90000,0,99380,0,0,0,1,57,0,0,0,0,-1,0,0,0,0,585,0,0,0,585,0
2892,210000,1156.4,207077,0,1,1,2,26,-1,0,0,0,0,3582,63527,32088,16731,62561,63000,20000,5000,52343,15000
2893,360000,1849.925,401552,0,1,1,1,33,-1,-1,-1,-1,-1,11174,10000,10000,18335,18889,10000,10000,18335,18889,19775
2894,150000,1061.375,145949,1,0,1,2,28,0,0,0,0,0,9606,3425,3425,0,0,1000,0,0,0,53082
2895,100000,51.8,117109,0,1,2,1,34,2,-1,-1,0,0,148,620,296,148,0,620,296,0,0,563
2896,180000,754.6,181359,0,1,1,2,26,0,0,0,0,0,2117,5944,2102,10214,0,5944,2102,10214,0,0
2897,270000,19410.475,298902,0,0,2,1,39,0,0,0,0,0,114809,113771,103023,108340,96962,6039,3367,20033,3486,3566
2898,60000,9933.875,46794,0,0,2,2,53,0,0,0,0,0,57849,57432,27126,27579,29085,4000,2000,2000,2000,2000
2899,220000,39183.2,215869,1,1,2,1,33,2,0,0,0,0,211137,197721,181231,182649,182644,8240,6549,6605,6490,6319
2900,200000,2225.3,229550,0,0,1,2,60,-1,-1,-1,-1,-1,12453,21910,12474,17785,12500,21957,12474,17811,12500,0
2901,120000,3527.475,139258,0,1,2,2,54,0,0,0,0,0,19295,13531,10129,11581,12782,1500,1500,2000,1782,2000
2902,500000,6575.625,556996,0,0,1,2,43,-1,-1,-1,-1,-1,105652,51072,77094,77669,42059,52090,78372,78949,42985,62793
2903,50000,0,44532,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2904,30000,5250,23343,0,0,0,2,38,0,0,0,0,0,-720,-720,-1500,0,0,0,0,1500,0,0
2905,50000,8576.4,39661,0,0,2,1,35,0,0,0,-1,0,49198,34239,14448,28799,29199,2021,930,31074,1503,1030
2906,20000,68.25,10000,1,1,2,1,50,-1,2,-1,-1,2,780,390,549,1320,780,0,549,1320,0,0
2907,240000,3720.5,284516,0,1,1,2,27,2,0,0,0,0,20643,38552,18580,12773,5423,19000,437,1000,1000,5503
2908,30000,1834,29374,1,0,1,2,28,0,0,0,2,0,11503,12513,13804,13442,14066,1209,1500,0,1000,1500
2909,70000,12228.475,57455,0,1,3,1,45,0,0,0,0,0,68751,69744,50190,49603,49469,2215,2000,1800,2000,2000
2910,50000,8715.875,38994,1,1,3,1,25,0,0,0,0,-1,50654,41776,17083,9412,1038,2062,2016,1022,1388,19000
2911,500000,17244.675,553496,1,1,1,2,28,0,0,2,0,0,102052,111690,78070,78376,80912,13151,0,3000,5000,10000
2912,170000,9929.85,163221,0,0,1,1,41,0,0,0,0,0,49176,41969,37409,36214,30798,10041,5012,5024,5012,11174
2913,20000,68.25,13366,0,1,3,2,22,-1,-1,-1,-1,0,390,0,780,0,0,0,780,0,0,0
2914,100000,16564.8,108700,0,1,2,2,27,0,0,0,0,0,88758,90357,89209,84983,81484,4044,3420,3300,3886,2730
2915,20000,3246.425,13745,0,0,1,2,23,2,0,0,2,0,17469,18414,20234,18438,18225,1576,2396,0,1200,2500
2916,210000,3925.425,198661,0,0,3,2,27,-1,-1,-1,0,0,2004,45408,28138,6356,2900,45408,28138,2900,0,22427
2917,50000,8411.025,49401,1,0,1,1,41,2,0,0,0,0,46565,38617,8999,8870,5876,1906,500,500,300,1000
2918,20000,716.45,12457,0,1,3,0,43,2,-1,0,-1,-1,1683,2924,1462,1462,6105,2924,0,1462,6105,0
2919,190000,10168.725,218184,0,0,2,2,36,0,0,0,0,0,60172,62206,63612,65422,67334,3034,2439,3000,3000,3000
2920,20000,869.05,20460,0,0,2,1,35,0,-1,-1,-1,-1,3120,2549,2696,1188,2677,2549,2696,1188,2677,3241
2921,220000,13219.15,256127,0,0,1,2,31,0,0,0,0,0,78315,80361,82199,84782,87284,4000,4000,4000,4000,4000
2922,20000,136.5,12661,0,1,2,2,34,-1,-1,-1,-1,-1,0,390,390,390,12190,390,390,390,12190,780
2923,140000,15569.05,155415,0,1,3,1,32,0,0,0,0,0,39565,41284,45793,40782,32283,3000,10000,1400,1660,2000
2924,20000,2717.05,10757,0,0,2,2,27,0,0,0,0,0,33140,17589,18945,36552,18797,1300,1650,850,1500,700
2925,210000,15.75,230454,1,1,1,1,50,-1,-1,-1,-1,-1,90,90,90,180,90,90,90,180,0,90
2926,220000,942.375,215585,1,1,1,2,36,-1,-1,-1,-1,-1,5337,5484,5342,5618,5236,5511,5368,5646,5262,3894
2927,120000,171.5,121956,1,1,1,1,38,-1,-1,-1,-1,-1,4000,1000,0,19100,0,1000,0,19100,0,0
2928,50000,1871.625,59820,1,0,2,2,25,3,2,0,0,0,10386,9993,9993,15300,0,0,200,5307,0,0
2929,230000,3655.225,258479,0,1,1,2,24,2,0,0,2,0,18705,17295,18335,9320,1858,1200,3000,0,254,1637
2930,20000,1666.875,17052,0,0,3,2,23,0,0,0,0,0,16977,18546,18846,18066,17463,2000,900,0,1000,0
2931,210000,24646.825,236951,0,1,1,2,31,0,0,0,0,0,119171,119680,118070,111841,111716,6000,5102,5000,5000,4000
2932,210000,35844.2,208209,0,0,1,2,26,0,0,0,0,0,209873,214775,111893,107697,105578,10000,5000,4000,4000,4000
2933,10000,1432.9,10000,0,0,1,2,38,0,-1,-1,-1,-1,6780,390,390,0,780,390,390,0,780,0
2934,100000,212.625,87040,1,1,2,2,28,-1,-1,-1,-1,-1,1042,1042,1004,1612,622,1042,1004,1650,622,622
2935,30000,4732.7,16488,0,0,2,2,23,0,0,0,0,0,28384,29037,29667,29669,29995,1427,1291,1029,1229,549
